service_id,date,exception_type
LC1B9_LC1A1,20250409,1
LC1B9_LC1A2,20250409,1
LC1B9_LC1A3,20250409,1
LC1B9_LC1A4,20250409,1
LC1B9_LC1A5,20250409,1
LC1B9_LC1A6,20250409,1
LC1B9_LC1A7,20250409,1
LC1B9_LC1A8,20250409,1
LC1B9_LC1A9,20250409,1
LC1B9_LC1A90,20250409,1
LC1B9_LC1A91,20250409,1
LC1B9_LC1A1,20250410,1
LC1B9_LC1A2,20250410,1
LC1B9_LC1A3,20250410,1
LC1B9_LC1A4,20250410,1
LC1B9_LC1A5,20250410,1
LC1B9_LC1A6,20250410,1
LC1B9_LC1A7,20250410,1
LC1B9_LC1A8,20250410,1
LC1B9_LC1A9,20250410,1
LC1B9_LC1A90,20250410,1
LC1B9_LC1A91,20250410,1
LC1B9_LC1A1,20250411,1
LC1B9_LC1A2,20250411,1
LC1B9_LC1A3,20250411,1
LC1B9_LC1A4,20250411,1
LC1B9_LC1A5,20250411,1
LC1B9_LC1A6,20250411,1
LC1B9_LC1A7,20250411,1
LC1B9_LC1A8,20250411,1
LC1B9_LC1A9,20250411,1
LC1B9_LC1A90,20250411,1
LC1B9_LC1A91,20250411,1
LC1B9_LC1A1,20250414,1
LC1B9_LC1A2,20250414,1
LC1B9_LC1A3,20250414,1
LC1B9_LC1A4,20250414,1
LC1B9_LC1A5,20250414,1
LC1B9_LC1A6,20250414,1
LC1B9_LC1A7,20250414,1
LC1B9_LC1A8,20250414,1
LC1B9_LC1A9,20250414,1
LC1B9_LC1A90,20250414,1
LC1B9_LC1A91,20250414,1
LC1B9_LC1A1,20250415,1
LC1B9_LC1A2,20250415,1
LC1B9_LC1A3,20250415,1
LC1B9_LC1A4,20250415,1
LC1B9_LC1A5,20250415,1
LC1B9_LC1A6,20250415,1
LC1B9_LC1A7,20250415,1
LC1B9_LC1A8,20250415,1
LC1B9_LC1A9,20250415,1
LC1B9_LC1A90,20250415,1
LC1B9_LC1A91,20250415,1
LC1B9_LC1A1,20250416,1
LC1B9_LC1A2,20250416,1
LC1B9_LC1A3,20250416,1
LC1B9_LC1A4,20250416,1
LC1B9_LC1A5,20250416,1
LC1B9_LC1A6,20250416,1
LC1B9_LC1A7,20250416,1
LC1B9_LC1A8,20250416,1
LC1B9_LC1A9,20250416,1
LC1B9_LC1A90,20250416,1
LC1B9_LC1A91,20250416,1
LC1D6_LC1A1,20250222,1
LC1D6_LC1A2,20250222,1
LC1D6_LC1A3,20250222,1
LC1D6_LC1A4,20250222,1
LC1D6_LC1A5,20250222,1
LC1D6_LC1A6,20250222,1
LC1D6_LC1A90,20250222,1
LC1D6_LC1A91,20250222,1
LC1D6_LC1A1,20250223,1
LC1D6_LC1A2,20250223,1
LC1D6_LC1A3,20250223,1
LC1D6_LC1A4,20250223,1
LC1D6_LC1A5,20250223,1
LC1D6_LC1A6,20250223,1
LC1D6_LC1A90,20250223,1
LC1D6_LC1A91,20250223,1
LC1D6_LC1A1,20250301,1
LC1D6_LC1A2,20250301,1
LC1D6_LC1A3,20250301,1
LC1D6_LC1A4,20250301,1
LC1D6_LC1A5,20250301,1
LC1D6_LC1A6,20250301,1
LC1D6_LC1A90,20250301,1
LC1D6_LC1A91,20250301,1
LC1D6_LC1A1,20250302,1
LC1D6_LC1A2,20250302,1
LC1D6_LC1A3,20250302,1
LC1D6_LC1A4,20250302,1
LC1D6_LC1A5,20250302,1
LC1D6_LC1A6,20250302,1
LC1D6_LC1A90,20250302,1
LC1D6_LC1A91,20250302,1
LC1D6_LC1A1,20250308,1
LC1D6_LC1A2,20250308,1
LC1D6_LC1A3,20250308,1
LC1D6_LC1A4,20250308,1
LC1D6_LC1A5,20250308,1
LC1D6_LC1A6,20250308,1
LC1D6_LC1A90,20250308,1
LC1D6_LC1A91,20250308,1
LC1D6_LC1A1,20250309,1
LC1D6_LC1A2,20250309,1
LC1D6_LC1A3,20250309,1
LC1D6_LC1A4,20250309,1
LC1D6_LC1A5,20250309,1
LC1D6_LC1A6,20250309,1
LC1D6_LC1A90,20250309,1
LC1D6_LC1A91,20250309,1
LC1D6_LC1A1,20250315,1
LC1D6_LC1A2,20250315,1
LC1D6_LC1A3,20250315,1
LC1D6_LC1A4,20250315,1
LC1D6_LC1A5,20250315,1
LC1D6_LC1A6,20250315,1
LC1D6_LC1A90,20250315,1
LC1D6_LC1A91,20250315,1
LC1D6_LC1A1,20250316,1
LC1D6_LC1A2,20250316,1
LC1D6_LC1A3,20250316,1
LC1D6_LC1A4,20250316,1
LC1D6_LC1A5,20250316,1
LC1D6_LC1A6,20250316,1
LC1D6_LC1A90,20250316,1
LC1D6_LC1A91,20250316,1
LC1D6_LC1A1,20250322,1
LC1D6_LC1A2,20250322,1
LC1D6_LC1A3,20250322,1
LC1D6_LC1A4,20250322,1
LC1D6_LC1A5,20250322,1
LC1D6_LC1A6,20250322,1
LC1D6_LC1A90,20250322,1
LC1D6_LC1A91,20250322,1
LC1D6_LC1A1,20250323,1
LC1D6_LC1A2,20250323,1
LC1D6_LC1A3,20250323,1
LC1D6_LC1A4,20250323,1
LC1D6_LC1A5,20250323,1
LC1D6_LC1A6,20250323,1
LC1D6_LC1A90,20250323,1
LC1D6_LC1A91,20250323,1
LC1D6_LC1A1,20250329,1
LC1D6_LC1A2,20250329,1
LC1D6_LC1A3,20250329,1
LC1D6_LC1A4,20250329,1
LC1D6_LC1A5,20250329,1
LC1D6_LC1A6,20250329,1
LC1D6_LC1A90,20250329,1
LC1D6_LC1A91,20250329,1
LC1D6_LC1A1,20250330,1
LC1D6_LC1A2,20250330,1
LC1D6_LC1A3,20250330,1
LC1D6_LC1A4,20250330,1
LC1D6_LC1A5,20250330,1
LC1D6_LC1A6,20250330,1
LC1D6_LC1A90,20250330,1
LC1D6_LC1A91,20250330,1
LC1D6_LC1A1,20250405,1
LC1D6_LC1A2,20250405,1
LC1D6_LC1A3,20250405,1
LC1D6_LC1A4,20250405,1
LC1D6_LC1A5,20250405,1
LC1D6_LC1A6,20250405,1
LC1D6_LC1A90,20250405,1
LC1D6_LC1A91,20250405,1
LC1D6_LC1A1,20250406,1
LC1D6_LC1A2,20250406,1
LC1D6_LC1A3,20250406,1
LC1D6_LC1A4,20250406,1
LC1D6_LC1A5,20250406,1
LC1D6_LC1A6,20250406,1
LC1D6_LC1A90,20250406,1
LC1D6_LC1A91,20250406,1
LC1D6_LC1A1,20250412,1
LC1D6_LC1A2,20250412,1
LC1D6_LC1A3,20250412,1
LC1D6_LC1A4,20250412,1
LC1D6_LC1A5,20250412,1
LC1D6_LC1A6,20250412,1
LC1D6_LC1A90,20250412,1
LC1D6_LC1A91,20250412,1
LC1D6_LC1A1,20250413,1
LC1D6_LC1A2,20250413,1
LC1D6_LC1A3,20250413,1
LC1D6_LC1A4,20250413,1
LC1D6_LC1A5,20250413,1
LC1D6_LC1A6,20250413,1
LC1D6_LC1A90,20250413,1
LC1D6_LC1A91,20250413,1
LC2B9_LC2A1,20250217,1
LC2B9_LC2A2,20250217,1
LC2B9_LC2A3,20250217,1
LC2B9_LC2A4,20250217,1
LC2B9_LC2A5,20250217,1
LC2B9_LC2A6,20250217,1
LC2B9_LC2A7,20250217,1
LC2B9_LC2A8,20250217,1
LC2B9_LC2A9,20250217,1
LC2B9_LC2A90,20250217,1
LC2B9_LC2A91,20250217,1
LC2B9_LC2A1,20250218,1
LC2B9_LC2A2,20250218,1
LC2B9_LC2A3,20250218,1
LC2B9_LC2A4,20250218,1
LC2B9_LC2A5,20250218,1
LC2B9_LC2A6,20250218,1
LC2B9_LC2A7,20250218,1
LC2B9_LC2A8,20250218,1
LC2B9_LC2A9,20250218,1
LC2B9_LC2A90,20250218,1
LC2B9_LC2A91,20250218,1
LC2B9_LC2A1,20250219,1
LC2B9_LC2A2,20250219,1
LC2B9_LC2A3,20250219,1
LC2B9_LC2A4,20250219,1
LC2B9_LC2A5,20250219,1
LC2B9_LC2A6,20250219,1
LC2B9_LC2A7,20250219,1
LC2B9_LC2A8,20250219,1
LC2B9_LC2A9,20250219,1
LC2B9_LC2A90,20250219,1
LC2B9_LC2A91,20250219,1
LC2B9_LC2A1,20250220,1
LC2B9_LC2A2,20250220,1
LC2B9_LC2A3,20250220,1
LC2B9_LC2A4,20250220,1
LC2B9_LC2A5,20250220,1
LC2B9_LC2A6,20250220,1
LC2B9_LC2A7,20250220,1
LC2B9_LC2A8,20250220,1
LC2B9_LC2A9,20250220,1
LC2B9_LC2A90,20250220,1
LC2B9_LC2A91,20250220,1
LC2B9_LC2A1,20250221,1
LC2B9_LC2A2,20250221,1
LC2B9_LC2A3,20250221,1
LC2B9_LC2A4,20250221,1
LC2B9_LC2A5,20250221,1
LC2B9_LC2A6,20250221,1
LC2B9_LC2A7,20250221,1
LC2B9_LC2A8,20250221,1
LC2B9_LC2A9,20250221,1
LC2B9_LC2A90,20250221,1
LC2B9_LC2A91,20250221,1
LC2B9_LC2A1,20250224,1
LC2B9_LC2A2,20250224,1
LC2B9_LC2A3,20250224,1
LC2B9_LC2A4,20250224,1
LC2B9_LC2A5,20250224,1
LC2B9_LC2A6,20250224,1
LC2B9_LC2A7,20250224,1
LC2B9_LC2A8,20250224,1
LC2B9_LC2A9,20250224,1
LC2B9_LC2A90,20250224,1
LC2B9_LC2A91,20250224,1
LC2B9_LC2A1,20250225,1
LC2B9_LC2A2,20250225,1
LC2B9_LC2A3,20250225,1
LC2B9_LC2A4,20250225,1
LC2B9_LC2A5,20250225,1
LC2B9_LC2A6,20250225,1
LC2B9_LC2A7,20250225,1
LC2B9_LC2A8,20250225,1
LC2B9_LC2A9,20250225,1
LC2B9_LC2A90,20250225,1
LC2B9_LC2A91,20250225,1
LC2B9_LC2A1,20250226,1
LC2B9_LC2A2,20250226,1
LC2B9_LC2A3,20250226,1
LC2B9_LC2A4,20250226,1
LC2B9_LC2A5,20250226,1
LC2B9_LC2A6,20250226,1
LC2B9_LC2A7,20250226,1
LC2B9_LC2A8,20250226,1
LC2B9_LC2A9,20250226,1
LC2B9_LC2A90,20250226,1
LC2B9_LC2A91,20250226,1
LC2B9_LC2A1,20250227,1
LC2B9_LC2A2,20250227,1
LC2B9_LC2A3,20250227,1
LC2B9_LC2A4,20250227,1
LC2B9_LC2A5,20250227,1
LC2B9_LC2A6,20250227,1
LC2B9_LC2A7,20250227,1
LC2B9_LC2A8,20250227,1
LC2B9_LC2A9,20250227,1
LC2B9_LC2A90,20250227,1
LC2B9_LC2A91,20250227,1
LC2B9_LC2A1,20250228,1
LC2B9_LC2A2,20250228,1
LC2B9_LC2A3,20250228,1
LC2B9_LC2A4,20250228,1
LC2B9_LC2A5,20250228,1
LC2B9_LC2A6,20250228,1
LC2B9_LC2A7,20250228,1
LC2B9_LC2A8,20250228,1
LC2B9_LC2A9,20250228,1
LC2B9_LC2A90,20250228,1
LC2B9_LC2A91,20250228,1
LC2B9_LC2A1,20250303,1
LC2B9_LC2A2,20250303,1
LC2B9_LC2A3,20250303,1
LC2B9_LC2A4,20250303,1
LC2B9_LC2A5,20250303,1
LC2B9_LC2A6,20250303,1
LC2B9_LC2A7,20250303,1
LC2B9_LC2A8,20250303,1
LC2B9_LC2A9,20250303,1
LC2B9_LC2A90,20250303,1
LC2B9_LC2A91,20250303,1
LC2B9_LC2A1,20250304,1
LC2B9_LC2A2,20250304,1
LC2B9_LC2A3,20250304,1
LC2B9_LC2A4,20250304,1
LC2B9_LC2A5,20250304,1
LC2B9_LC2A6,20250304,1
LC2B9_LC2A7,20250304,1
LC2B9_LC2A8,20250304,1
LC2B9_LC2A9,20250304,1
LC2B9_LC2A90,20250304,1
LC2B9_LC2A91,20250304,1
LC2B9_LC2A1,20250305,1
LC2B9_LC2A2,20250305,1
LC2B9_LC2A3,20250305,1
LC2B9_LC2A4,20250305,1
LC2B9_LC2A5,20250305,1
LC2B9_LC2A6,20250305,1
LC2B9_LC2A7,20250305,1
LC2B9_LC2A8,20250305,1
LC2B9_LC2A9,20250305,1
LC2B9_LC2A90,20250305,1
LC2B9_LC2A91,20250305,1
LC2B9_LC2A1,20250306,1
LC2B9_LC2A2,20250306,1
LC2B9_LC2A3,20250306,1
LC2B9_LC2A4,20250306,1
LC2B9_LC2A5,20250306,1
LC2B9_LC2A6,20250306,1
LC2B9_LC2A7,20250306,1
LC2B9_LC2A8,20250306,1
LC2B9_LC2A9,20250306,1
LC2B9_LC2A90,20250306,1
LC2B9_LC2A91,20250306,1
LC2B9_LC2A1,20250307,1
LC2B9_LC2A2,20250307,1
LC2B9_LC2A3,20250307,1
LC2B9_LC2A4,20250307,1
LC2B9_LC2A5,20250307,1
LC2B9_LC2A6,20250307,1
LC2B9_LC2A7,20250307,1
LC2B9_LC2A8,20250307,1
LC2B9_LC2A9,20250307,1
LC2B9_LC2A90,20250307,1
LC2B9_LC2A91,20250307,1
LC2B9_LC2A1,20250310,1
LC2B9_LC2A2,20250310,1
LC2B9_LC2A3,20250310,1
LC2B9_LC2A4,20250310,1
LC2B9_LC2A5,20250310,1
LC2B9_LC2A6,20250310,1
LC2B9_LC2A7,20250310,1
LC2B9_LC2A8,20250310,1
LC2B9_LC2A9,20250310,1
LC2B9_LC2A90,20250310,1
LC2B9_LC2A91,20250310,1
LC2B9_LC2A1,20250311,1
LC2B9_LC2A2,20250311,1
LC2B9_LC2A3,20250311,1
LC2B9_LC2A4,20250311,1
LC2B9_LC2A5,20250311,1
LC2B9_LC2A6,20250311,1
LC2B9_LC2A7,20250311,1
LC2B9_LC2A8,20250311,1
LC2B9_LC2A9,20250311,1
LC2B9_LC2A90,20250311,1
LC2B9_LC2A91,20250311,1
LC2B9_LC2A1,20250312,1
LC2B9_LC2A2,20250312,1
LC2B9_LC2A3,20250312,1
LC2B9_LC2A4,20250312,1
LC2B9_LC2A5,20250312,1
LC2B9_LC2A6,20250312,1
LC2B9_LC2A7,20250312,1
LC2B9_LC2A8,20250312,1
LC2B9_LC2A9,20250312,1
LC2B9_LC2A90,20250312,1
LC2B9_LC2A91,20250312,1
LC2B9_LC2A1,20250313,1
LC2B9_LC2A2,20250313,1
LC2B9_LC2A3,20250313,1
LC2B9_LC2A4,20250313,1
LC2B9_LC2A5,20250313,1
LC2B9_LC2A6,20250313,1
LC2B9_LC2A7,20250313,1
LC2B9_LC2A8,20250313,1
LC2B9_LC2A9,20250313,1
LC2B9_LC2A90,20250313,1
LC2B9_LC2A91,20250313,1
LC2B9_LC2A1,20250314,1
LC2B9_LC2A2,20250314,1
LC2B9_LC2A3,20250314,1
LC2B9_LC2A4,20250314,1
LC2B9_LC2A5,20250314,1
LC2B9_LC2A6,20250314,1
LC2B9_LC2A7,20250314,1
LC2B9_LC2A8,20250314,1
LC2B9_LC2A9,20250314,1
LC2B9_LC2A90,20250314,1
LC2B9_LC2A91,20250314,1
LC2B9_LC2A1,20250317,1
LC2B9_LC2A2,20250317,1
LC2B9_LC2A3,20250317,1
LC2B9_LC2A4,20250317,1
LC2B9_LC2A5,20250317,1
LC2B9_LC2A6,20250317,1
LC2B9_LC2A7,20250317,1
LC2B9_LC2A8,20250317,1
LC2B9_LC2A9,20250317,1
LC2B9_LC2A90,20250317,1
LC2B9_LC2A91,20250317,1
LC2B9_LC2A1,20250318,1
LC2B9_LC2A2,20250318,1
LC2B9_LC2A3,20250318,1
LC2B9_LC2A4,20250318,1
LC2B9_LC2A5,20250318,1
LC2B9_LC2A6,20250318,1
LC2B9_LC2A7,20250318,1
LC2B9_LC2A8,20250318,1
LC2B9_LC2A9,20250318,1
LC2B9_LC2A90,20250318,1
LC2B9_LC2A91,20250318,1
LC2B9_LC2A1,20250319,1
LC2B9_LC2A2,20250319,1
LC2B9_LC2A3,20250319,1
LC2B9_LC2A4,20250319,1
LC2B9_LC2A5,20250319,1
LC2B9_LC2A6,20250319,1
LC2B9_LC2A7,20250319,1
LC2B9_LC2A8,20250319,1
LC2B9_LC2A9,20250319,1
LC2B9_LC2A90,20250319,1
LC2B9_LC2A91,20250319,1
LC2B9_LC2A1,20250320,1
LC2B9_LC2A2,20250320,1
LC2B9_LC2A3,20250320,1
LC2B9_LC2A4,20250320,1
LC2B9_LC2A5,20250320,1
LC2B9_LC2A6,20250320,1
LC2B9_LC2A7,20250320,1
LC2B9_LC2A8,20250320,1
LC2B9_LC2A9,20250320,1
LC2B9_LC2A90,20250320,1
LC2B9_LC2A91,20250320,1
LC2B9_LC2A1,20250321,1
LC2B9_LC2A2,20250321,1
LC2B9_LC2A3,20250321,1
LC2B9_LC2A4,20250321,1
LC2B9_LC2A5,20250321,1
LC2B9_LC2A6,20250321,1
LC2B9_LC2A7,20250321,1
LC2B9_LC2A8,20250321,1
LC2B9_LC2A9,20250321,1
LC2B9_LC2A90,20250321,1
LC2B9_LC2A91,20250321,1
LC2B9_LC2A1,20250324,1
LC2B9_LC2A2,20250324,1
LC2B9_LC2A3,20250324,1
LC2B9_LC2A4,20250324,1
LC2B9_LC2A5,20250324,1
LC2B9_LC2A6,20250324,1
LC2B9_LC2A7,20250324,1
LC2B9_LC2A8,20250324,1
LC2B9_LC2A9,20250324,1
LC2B9_LC2A90,20250324,1
LC2B9_LC2A91,20250324,1
LC2B9_LC2A1,20250325,1
LC2B9_LC2A2,20250325,1
LC2B9_LC2A3,20250325,1
LC2B9_LC2A4,20250325,1
LC2B9_LC2A5,20250325,1
LC2B9_LC2A6,20250325,1
LC2B9_LC2A7,20250325,1
LC2B9_LC2A8,20250325,1
LC2B9_LC2A9,20250325,1
LC2B9_LC2A90,20250325,1
LC2B9_LC2A91,20250325,1
LC2B9_LC2A1,20250326,1
LC2B9_LC2A2,20250326,1
LC2B9_LC2A3,20250326,1
LC2B9_LC2A4,20250326,1
LC2B9_LC2A5,20250326,1
LC2B9_LC2A6,20250326,1
LC2B9_LC2A7,20250326,1
LC2B9_LC2A8,20250326,1
LC2B9_LC2A9,20250326,1
LC2B9_LC2A90,20250326,1
LC2B9_LC2A91,20250326,1
LC2B9_LC2A1,20250327,1
LC2B9_LC2A2,20250327,1
LC2B9_LC2A3,20250327,1
LC2B9_LC2A4,20250327,1
LC2B9_LC2A5,20250327,1
LC2B9_LC2A6,20250327,1
LC2B9_LC2A7,20250327,1
LC2B9_LC2A8,20250327,1
LC2B9_LC2A9,20250327,1
LC2B9_LC2A90,20250327,1
LC2B9_LC2A91,20250327,1
LC2B9_LC2A1,20250328,1
LC2B9_LC2A2,20250328,1
LC2B9_LC2A3,20250328,1
LC2B9_LC2A4,20250328,1
LC2B9_LC2A5,20250328,1
LC2B9_LC2A6,20250328,1
LC2B9_LC2A7,20250328,1
LC2B9_LC2A8,20250328,1
LC2B9_LC2A9,20250328,1
LC2B9_LC2A90,20250328,1
LC2B9_LC2A91,20250328,1
LC2B9_LC2A1,20250331,1
LC2B9_LC2A2,20250331,1
LC2B9_LC2A3,20250331,1
LC2B9_LC2A4,20250331,1
LC2B9_LC2A5,20250331,1
LC2B9_LC2A6,20250331,1
LC2B9_LC2A7,20250331,1
LC2B9_LC2A8,20250331,1
LC2B9_LC2A9,20250331,1
LC2B9_LC2A90,20250331,1
LC2B9_LC2A91,20250331,1
LC2B9_LC2A1,20250401,1
LC2B9_LC2A2,20250401,1
LC2B9_LC2A3,20250401,1
LC2B9_LC2A4,20250401,1
LC2B9_LC2A5,20250401,1
LC2B9_LC2A6,20250401,1
LC2B9_LC2A7,20250401,1
LC2B9_LC2A8,20250401,1
LC2B9_LC2A9,20250401,1
LC2B9_LC2A90,20250401,1
LC2B9_LC2A91,20250401,1
LC2B9_LC2A1,20250402,1
LC2B9_LC2A2,20250402,1
LC2B9_LC2A3,20250402,1
LC2B9_LC2A4,20250402,1
LC2B9_LC2A5,20250402,1
LC2B9_LC2A6,20250402,1
LC2B9_LC2A7,20250402,1
LC2B9_LC2A8,20250402,1
LC2B9_LC2A9,20250402,1
LC2B9_LC2A90,20250402,1
LC2B9_LC2A91,20250402,1
LC2B9_LC2A1,20250403,1
LC2B9_LC2A2,20250403,1
LC2B9_LC2A3,20250403,1
LC2B9_LC2A4,20250403,1
LC2B9_LC2A5,20250403,1
LC2B9_LC2A6,20250403,1
LC2B9_LC2A7,20250403,1
LC2B9_LC2A8,20250403,1
LC2B9_LC2A9,20250403,1
LC2B9_LC2A90,20250403,1
LC2B9_LC2A91,20250403,1
LC2B9_LC2A1,20250404,1
LC2B9_LC2A2,20250404,1
LC2B9_LC2A3,20250404,1
LC2B9_LC2A4,20250404,1
LC2B9_LC2A5,20250404,1
LC2B9_LC2A6,20250404,1
LC2B9_LC2A7,20250404,1
LC2B9_LC2A8,20250404,1
LC2B9_LC2A9,20250404,1
LC2B9_LC2A90,20250404,1
LC2B9_LC2A91,20250404,1
LC2B9_LC2A1,20250407,1
LC2B9_LC2A2,20250407,1
LC2B9_LC2A3,20250407,1
LC2B9_LC2A4,20250407,1
LC2B9_LC2A5,20250407,1
LC2B9_LC2A6,20250407,1
LC2B9_LC2A7,20250407,1
LC2B9_LC2A8,20250407,1
LC2B9_LC2A9,20250407,1
LC2B9_LC2A90,20250407,1
LC2B9_LC2A91,20250407,1
LC2B9_LC2A1,20250408,1
LC2B9_LC2A2,20250408,1
LC2B9_LC2A3,20250408,1
LC2B9_LC2A4,20250408,1
LC2B9_LC2A5,20250408,1
LC2B9_LC2A6,20250408,1
LC2B9_LC2A7,20250408,1
LC2B9_LC2A8,20250408,1
LC2B9_LC2A9,20250408,1
LC2B9_LC2A90,20250408,1
LC2B9_LC2A91,20250408,1
LC2B9_LC2A1,20250409,1
LC2B9_LC2A2,20250409,1
LC2B9_LC2A3,20250409,1
LC2B9_LC2A4,20250409,1
LC2B9_LC2A5,20250409,1
LC2B9_LC2A6,20250409,1
LC2B9_LC2A7,20250409,1
LC2B9_LC2A8,20250409,1
LC2B9_LC2A9,20250409,1
LC2B9_LC2A90,20250409,1
LC2B9_LC2A91,20250409,1
LC2B9_LC2A1,20250410,1
LC2B9_LC2A2,20250410,1
LC2B9_LC2A3,20250410,1
LC2B9_LC2A4,20250410,1
LC2B9_LC2A5,20250410,1
LC2B9_LC2A6,20250410,1
LC2B9_LC2A7,20250410,1
LC2B9_LC2A8,20250410,1
LC2B9_LC2A9,20250410,1
LC2B9_LC2A90,20250410,1
LC2B9_LC2A91,20250410,1
LC2B9_LC2A1,20250411,1
LC2B9_LC2A2,20250411,1
LC2B9_LC2A3,20250411,1
LC2B9_LC2A4,20250411,1
LC2B9_LC2A5,20250411,1
LC2B9_LC2A6,20250411,1
LC2B9_LC2A7,20250411,1
LC2B9_LC2A8,20250411,1
LC2B9_LC2A9,20250411,1
LC2B9_LC2A90,20250411,1
LC2B9_LC2A91,20250411,1
LC2B9_LC2A1,20250414,1
LC2B9_LC2A2,20250414,1
LC2B9_LC2A3,20250414,1
LC2B9_LC2A4,20250414,1
LC2B9_LC2A5,20250414,1
LC2B9_LC2A6,20250414,1
LC2B9_LC2A7,20250414,1
LC2B9_LC2A8,20250414,1
LC2B9_LC2A9,20250414,1
LC2B9_LC2A90,20250414,1
LC2B9_LC2A91,20250414,1
LC2B9_LC2A1,20250415,1
LC2B9_LC2A2,20250415,1
LC2B9_LC2A3,20250415,1
LC2B9_LC2A4,20250415,1
LC2B9_LC2A5,20250415,1
LC2B9_LC2A6,20250415,1
LC2B9_LC2A7,20250415,1
LC2B9_LC2A8,20250415,1
LC2B9_LC2A9,20250415,1
LC2B9_LC2A90,20250415,1
LC2B9_LC2A91,20250415,1
LC2B9_LC2A1,20250416,1
LC2B9_LC2A2,20250416,1
LC2B9_LC2A3,20250416,1
LC2B9_LC2A4,20250416,1
LC2B9_LC2A5,20250416,1
LC2B9_LC2A6,20250416,1
LC2B9_LC2A7,20250416,1
LC2B9_LC2A8,20250416,1
LC2B9_LC2A9,20250416,1
LC2B9_LC2A90,20250416,1
LC2B9_LC2A91,20250416,1
LC2D6_LC2A1,20250222,1
LC2D6_LC2A2,20250222,1
LC2D6_LC2A3,20250222,1
LC2D6_LC2A4,20250222,1
LC2D6_LC2A5,20250222,1
LC2D6_LC2A6,20250222,1
LC2D6_LC2A90,20250222,1
LC2D6_LC2A91,20250222,1
LC2D6_LC2A1,20250223,1
LC2D6_LC2A2,20250223,1
LC2D6_LC2A3,20250223,1
LC2D6_LC2A4,20250223,1
LC2D6_LC2A5,20250223,1
LC2D6_LC2A6,20250223,1
LC2D6_LC2A90,20250223,1
LC2D6_LC2A91,20250223,1
LC2D6_LC2A1,20250301,1
LC2D6_LC2A2,20250301,1
LC2D6_LC2A3,20250301,1
LC2D6_LC2A4,20250301,1
LC2D6_LC2A5,20250301,1
LC2D6_LC2A6,20250301,1
LC2D6_LC2A90,20250301,1
LC2D6_LC2A91,20250301,1
LC2D6_LC2A1,20250302,1
LC2D6_LC2A2,20250302,1
LC2D6_LC2A3,20250302,1
LC2D6_LC2A4,20250302,1
LC2D6_LC2A5,20250302,1
LC2D6_LC2A6,20250302,1
LC2D6_LC2A90,20250302,1
LC2D6_LC2A91,20250302,1
LC2D6_LC2A1,20250308,1
LC2D6_LC2A2,20250308,1
LC2D6_LC2A3,20250308,1
LC2D6_LC2A4,20250308,1
LC2D6_LC2A5,20250308,1
LC2D6_LC2A6,20250308,1
LC2D6_LC2A90,20250308,1
LC2D6_LC2A91,20250308,1
LC2D6_LC2A1,20250309,1
LC2D6_LC2A2,20250309,1
LC2D6_LC2A3,20250309,1
LC2D6_LC2A4,20250309,1
LC2D6_LC2A5,20250309,1
LC2D6_LC2A6,20250309,1
LC2D6_LC2A90,20250309,1
LC2D6_LC2A91,20250309,1
LC2D6_LC2A1,20250315,1
LC2D6_LC2A2,20250315,1
LC2D6_LC2A3,20250315,1
LC2D6_LC2A4,20250315,1
LC2D6_LC2A5,20250315,1
LC2D6_LC2A6,20250315,1
LC2D6_LC2A90,20250315,1
LC2D6_LC2A91,20250315,1
LC2D6_LC2A1,20250316,1
LC2D6_LC2A2,20250316,1
LC2D6_LC2A3,20250316,1
LC2D6_LC2A4,20250316,1
LC2D6_LC2A5,20250316,1
LC2D6_LC2A6,20250316,1
LC2D6_LC2A90,20250316,1
LC2D6_LC2A91,20250316,1
LC2D6_LC2A1,20250322,1
LC2D6_LC2A2,20250322,1
LC2D6_LC2A3,20250322,1
LC2D6_LC2A4,20250322,1
LC2D6_LC2A5,20250322,1
LC2D6_LC2A6,20250322,1
LC2D6_LC2A90,20250322,1
LC2D6_LC2A91,20250322,1
LC2D6_LC2A1,20250323,1
LC2D6_LC2A2,20250323,1
LC2D6_LC2A3,20250323,1
LC2D6_LC2A4,20250323,1
LC2D6_LC2A5,20250323,1
LC2D6_LC2A6,20250323,1
LC2D6_LC2A90,20250323,1
LC2D6_LC2A91,20250323,1
LC2D6_LC2A1,20250329,1
LC2D6_LC2A2,20250329,1
LC2D6_LC2A3,20250329,1
LC2D6_LC2A4,20250329,1
LC2D6_LC2A5,20250329,1
LC2D6_LC2A6,20250329,1
LC2D6_LC2A90,20250329,1
LC2D6_LC2A91,20250329,1
LC2D6_LC2A1,20250330,1
LC2D6_LC2A2,20250330,1
LC2D6_LC2A3,20250330,1
LC2D6_LC2A4,20250330,1
LC2D6_LC2A5,20250330,1
LC2D6_LC2A6,20250330,1
LC2D6_LC2A90,20250330,1
LC2D6_LC2A91,20250330,1
LC2D6_LC2A1,20250405,1
LC2D6_LC2A2,20250405,1
LC2D6_LC2A3,20250405,1
LC2D6_LC2A4,20250405,1
LC2D6_LC2A5,20250405,1
LC2D6_LC2A6,20250405,1
LC2D6_LC2A90,20250405,1
LC2D6_LC2A91,20250405,1
LC2D6_LC2A1,20250406,1
LC2D6_LC2A2,20250406,1
LC2D6_LC2A3,20250406,1
LC2D6_LC2A4,20250406,1
LC2D6_LC2A5,20250406,1
LC2D6_LC2A6,20250406,1
